"","id","player_fifa_api_id","player_api_id","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","EMC$class"
"9651",10156,199986,213814,67,72,"right","medium","high",71,25,58,55,28,57,51,59,56,65,68,74,59,64,68,73,78,81,79,41,73,65,47,56,46,63,71,66,13,7,14,12,8,1
"9652",10157,199986,213814,67,72,"right","medium","high",71,25,58,55,28,57,51,59,56,65,68,74,59,64,68,73,78,81,80,41,73,65,47,56,46,63,71,66,13,7,14,12,8,1
"9653",10158,199986,213814,68,72,"right","medium","high",66,22,58,55,28,56,51,62,57,65,68,78,59,67,68,73,78,87,80,41,73,69,47,56,46,60,71,66,13,7,14,12,8,1
"9654",17791,207878,178947,59,63,"right","medium","high",54,33,56,65,34,52,39,45,62,56,68,73,56,52,54,48,55,77,73,37,67,54,54,67,49,61,58,53,7,7,14,9,10,1
"9655",17792,207878,178947,59,63,"right","medium","high",54,33,56,65,34,52,39,45,62,56,68,73,56,52,54,48,55,77,73,37,67,54,54,67,49,61,58,53,7,7,14,9,10,1
"9656",20010,160292,22991,70,70,"right","medium","high",68,66,57,75,58,68,70,74,72,72,68,59,74,74,75,72,71,76,69,60,63,71,63,65,77,55,70,67,12,7,13,5,5,4
"9657",20011,160292,22991,73,74,"right","medium","high",68,66,57,78,58,69,70,74,75,73,68,59,74,74,75,72,71,76,69,60,63,74,70,71,77,55,70,67,12,7,13,5,5,4
"9658",20012,160292,22991,72,75,"right","medium","high",68,66,57,75,58,69,70,74,71,73,68,54,74,74,75,72,71,76,69,60,63,74,70,71,77,55,70,67,12,7,13,5,5,4
"9659",20013,160292,22991,72,75,"right","medium","high",68,66,57,75,58,69,70,74,71,73,68,54,74,74,75,72,65,76,69,60,63,74,70,71,77,55,70,67,12,7,13,5,5,4
"9660",20014,160292,22991,72,75,"right","medium","high",68,66,57,75,58,71,70,74,71,73,68,60,74,74,75,72,65,81,69,60,63,74,70,71,77,55,70,67,12,7,13,5,5,4
"9661",20015,160292,22991,72,75,"right","medium","high",68,66,57,76,58,71,70,74,71,74,68,64,74,74,75,72,65,79,69,59,63,71,70,72,77,55,70,67,12,7,13,5,5,4
"9662",20016,160292,22991,73,76,"right","medium","high",68,66,57,76,58,71,70,74,71,75,68,64,74,74,75,72,65,79,69,67,63,71,70,72,77,55,71,67,12,7,13,5,5,4
"9663",12954,162979,23007,68,68,"right","medium","high",23,22,69,52,23,34,22,31,49,45,68,66,58,60,55,31,68,80,86,27,81,65,30,30,21,65,68,65,9,12,12,14,7,1
"9664",17600,189280,182223,65,74,"right","medium","high",49,40,41,74,37,48,40,54,69,64,68,66,62,62,84,51,68,76,74,55,47,67,52,65,65,50,58,52,9,12,12,6,7,1
"9665",17601,189280,182223,60,64,"right","medium","high",49,37,41,72,37,43,40,54,63,60,68,66,62,59,80,51,68,76,74,54,44,60,49,57,65,39,54,48,9,12,12,6,7,1
"9666",17602,189280,182223,60,64,"right","medium","high",49,37,41,72,37,43,40,54,63,60,68,66,62,59,79,51,68,76,74,54,44,60,49,57,65,39,54,48,9,12,12,6,7,1
"9667",17603,189280,182223,58,69,"right","medium","high",49,37,41,72,37,38,23,54,63,60,68,66,62,59,58,51,68,69,74,54,44,60,49,55,65,39,54,48,9,12,12,6,7,1
"9668",12955,162979,23007,65,65,"right","medium","high",22,21,68,51,22,33,21,30,48,44,68,66,58,59,55,30,66,80,86,26,80,64,29,29,20,62,65,61,8,11,11,13,6,1
"9669",12956,162979,23007,65,66,"right","medium","high",22,21,68,51,22,33,21,30,48,44,68,66,58,59,55,30,66,80,86,26,80,64,29,29,20,62,65,61,8,11,11,13,6,1
"9670",12957,162979,23007,65,65,"right","medium","high",22,21,68,51,22,33,21,30,48,44,68,66,58,59,55,30,66,80,86,26,80,64,29,29,20,62,65,61,8,11,11,13,6,1
"9671",12958,162979,23007,65,65,"right","medium","high",22,21,68,51,22,33,21,30,48,44,68,66,58,59,55,30,66,80,86,26,80,64,29,29,20,62,65,61,8,11,11,13,6,1
"9672",12959,162979,23007,65,65,"right","medium","high",22,21,68,53,22,33,21,30,48,44,68,66,58,59,55,30,57,80,86,26,80,63,29,29,20,62,64,61,8,11,11,13,6,1
"9673",12960,162979,23007,65,65,"right","medium","high",22,21,68,53,22,33,21,30,48,44,68,66,58,59,55,30,57,80,86,26,80,63,29,29,20,62,67,61,8,11,11,13,6,1
"9674",12961,162979,23007,64,64,"right","medium","high",22,21,68,53,22,33,21,30,48,44,68,66,58,54,55,30,57,76,83,26,77,59,29,29,20,62,67,61,8,11,11,13,6,1
"9675",17255,177790,69611,66,69,"right","medium","high",59,47,64,56,51,63,46,33,57,59,68,69,64,61,56,66,71,75,75,38,83,70,52,34,33,64,61,71,6,7,11,15,10,1
"9676",17256,177790,69611,66,68,"right","medium","high",57,47,64,60,51,63,46,33,57,59,68,69,64,61,56,66,61,75,75,38,83,67,48,34,33,64,63,69,6,7,11,15,10,1
"9677",17719,190584,205278,79,81,"right","medium","high",65,54,51,82,58,77,78,68,80,81,68,62,70,78,75,69,54,77,67,62,69,79,79,80,50,64,79,74,15,7,11,14,12,4
"9678",20744,198200,192920,76,80,"right","medium","high",44,58,64,76,39,66,46,58,73,75,68,64,79,74,64,64,71,83,73,62,80,76,69,72,49,76,77,72,7,12,10,14,14,1
"9679",20745,198200,192920,76,80,"right","medium","high",44,58,64,76,39,66,46,58,73,75,68,64,79,74,64,64,71,83,73,62,80,76,69,72,49,76,77,72,7,12,10,14,14,1
"9680",20746,198200,192920,76,80,"right","medium","high",44,58,64,76,39,66,46,58,73,75,68,64,79,74,64,64,71,83,73,62,80,76,69,72,49,76,77,72,7,12,10,14,14,1
"9681",20747,198200,192920,76,80,"right","medium","high",44,58,64,76,39,66,46,58,74,75,68,64,79,74,64,64,71,83,73,62,80,76,69,72,49,76,77,72,7,12,10,14,14,1
"9682",20748,198200,192920,76,80,"right","medium","high",44,58,64,76,39,64,46,58,74,75,68,64,79,74,64,64,71,83,73,62,80,76,69,72,49,76,77,72,7,12,10,14,14,1
"9683",20749,198200,192920,76,80,"right","medium","high",44,58,64,76,39,64,46,58,74,75,68,64,79,74,64,64,71,83,73,62,80,76,69,72,49,76,77,72,7,12,10,14,14,1
"9684",20750,198200,192920,76,80,"right","medium","high",44,58,64,76,39,64,46,58,74,75,68,64,79,74,64,64,71,83,73,62,76,76,69,72,49,76,77,72,7,12,10,14,14,1
"9685",20751,198200,192920,76,80,"right","medium","high",44,58,64,76,39,64,46,58,74,75,68,64,79,74,64,64,71,83,73,62,76,76,69,72,49,76,77,72,7,12,10,14,14,1
"9686",403,188145,128456,71,75,"left","medium","high",64,25,65,63,23,50,22,22,58,66,68,74,50,67,59,58,73,64,74,37,84,71,55,55,31,70,71,75,8,10,9,7,8,1
"9687",404,188145,128456,71,75,"left","medium","high",64,25,65,63,23,50,22,22,58,66,68,74,50,67,59,58,73,64,74,37,84,71,55,55,31,70,71,75,8,10,9,7,8,1
"9688",5753,216313,155739,66,69,"right","medium","high",63,43,64,57,35,62,45,35,55,62,68,69,64,65,62,60,73,72,73,52,66,69,55,49,39,69,68,67,7,14,9,6,11,1
"9689",5754,216313,155739,66,71,"right","medium","high",63,43,64,57,35,62,45,35,55,62,68,69,64,65,62,60,73,72,73,52,66,69,55,49,39,69,68,67,7,14,9,6,11,1
"9690",5755,216313,155739,68,69,"right","medium","high",60,43,64,61,35,63,45,35,60,64,68,69,51,65,62,60,72,75,73,52,69,71,55,49,39,71,72,67,7,14,9,6,11,1
"9691",17904,134744,26785,78,78,"right","medium","high",70,63,75,85,63,72,67,64,76,77,68,75,64,79,62,73,60,91,77,61,69,77,64,63,76,72,78,73,8,12,9,6,16,1
"9692",17905,134744,26785,77,77,"right","medium","high",70,63,75,83,63,72,67,64,77,77,68,75,64,79,62,73,60,91,77,61,69,77,64,63,76,72,78,73,8,12,9,6,16,1
"9693",17906,134744,26785,77,77,"right","medium","high",70,63,75,80,63,72,67,64,77,77,68,75,64,79,62,73,60,91,77,61,69,77,64,63,76,72,78,73,8,12,9,6,16,1
"9694",17907,134744,26785,77,77,"right","medium","high",70,63,75,80,63,72,67,64,77,77,68,75,64,79,62,73,60,91,77,61,69,77,64,63,76,72,80,73,8,12,9,6,16,1
"9695",18150,216696,174203,60,61,"left","medium","high",51,60,44,70,42,56,54,51,67,73,68,68,74,51,84,66,55,67,44,38,61,57,69,52,49,52,43,49,7,10,9,12,8,1
"9696",18151,216696,174203,61,61,"left","medium","high",51,61,44,70,42,56,54,51,67,73,68,68,74,51,84,64,55,67,44,39,61,57,69,52,49,52,43,49,7,10,9,12,8,1
"9697",18152,216696,174203,61,61,"left","medium","high",51,61,44,70,42,56,54,51,67,75,68,68,74,51,84,64,55,67,44,39,61,57,69,52,49,52,43,49,7,10,9,12,8,1
"9698",5586,216666,168569,70,77,"right","medium","high",35,25,67,55,23,39,31,33,50,55,68,68,59,55,59,29,75,65,76,25,70,73,26,30,39,76,74,70,8,7,8,13,9,1
"9699",5587,216666,168569,69,77,"right","medium","high",35,25,67,55,23,39,31,33,50,55,68,67,59,55,59,29,75,65,76,25,64,73,26,30,39,76,74,64,8,7,8,13,9,1
"9700",5588,216666,168569,69,77,"right","medium","high",35,25,67,55,23,44,31,33,50,54,68,67,59,55,59,29,75,65,76,25,64,73,26,30,39,76,74,64,8,7,8,13,9,1
"9701",5589,216666,168569,68,77,"right","medium","high",35,25,67,55,23,44,31,33,50,54,68,67,59,55,59,29,75,65,76,25,64,73,26,30,39,75,73,65,8,7,8,13,9,1
"9702",5590,216666,168569,68,77,"right","medium","high",35,25,67,55,23,44,31,33,50,54,68,67,59,55,59,29,75,65,76,25,64,73,26,30,39,75,73,65,8,7,8,13,9,1
"9703",13983,52829,27702,72,72,"right","medium","high",73,45,72,74,39,67,68,74,76,73,68,68,62,73,72,77,68,69,76,75,74,73,68,66,66,68,72,70,6,14,8,14,6,1
"9704",13985,52829,27702,72,72,"right","medium","high",69,45,72,74,39,67,68,74,76,73,68,68,62,73,72,77,68,69,76,74,74,73,68,66,66,68,72,70,6,14,8,14,6,1
"9705",13986,52829,27702,72,72,"right","medium","high",69,45,72,74,39,67,68,74,76,73,68,68,62,73,72,77,68,69,76,74,74,73,68,66,66,68,72,70,6,14,8,14,6,1
"9706",18361,223142,119427,75,75,"right","medium","high",33,43,86,53,36,50,36,39,59,63,68,68,67,67,68,58,86,72,79,32,83,70,37,31,62,74,80,76,7,6,8,15,12,1
"9707",18362,223142,119427,75,75,"right","medium","high",33,43,85,53,36,50,36,39,59,63,68,68,67,67,68,58,86,72,79,32,83,70,37,31,62,74,80,76,7,6,8,15,12,1
"9708",18363,223142,119427,75,75,"right","medium","high",33,43,79,53,36,50,36,39,59,63,68,68,67,67,68,58,86,72,79,32,83,70,37,31,62,74,80,76,7,6,8,15,12,1
"9709",18364,223142,119427,75,75,"right","medium","high",33,43,79,53,36,50,36,39,59,63,68,68,67,67,68,58,86,72,79,32,83,70,37,31,62,74,79,76,7,6,8,15,12,1
"9710",18365,223142,119427,74,74,"right","medium","high",33,43,74,53,36,50,36,39,59,63,68,68,67,67,68,58,85,72,79,32,83,70,37,31,62,74,78,75,7,6,8,15,12,1
"9711",18366,223142,119427,74,74,"right","medium","high",33,43,76,59,36,50,36,39,64,63,68,68,67,65,68,58,88,72,79,32,83,70,37,31,62,74,76,71,7,6,8,15,12,1
"9712",18367,223142,119427,73,73,"right","medium","high",33,43,73,59,36,50,36,39,64,67,68,68,67,63,68,58,88,72,79,32,81,70,37,31,62,73,76,71,7,6,8,15,12,1
"9713",18368,223142,119427,73,73,"right","medium","high",33,43,73,59,36,50,36,39,64,67,68,68,67,63,68,58,88,72,79,32,81,70,37,31,62,73,76,71,7,6,8,15,12,1
"9714",18369,223142,119427,73,73,"right","medium","high",33,43,73,59,36,50,36,39,64,67,68,68,67,63,68,58,88,72,79,32,81,70,37,31,52,73,76,71,7,6,8,15,12,1
"9715",3368,184826,40930,79,83,"right","medium","high",76,64,62,84,76,79,74,77,82,83,68,68,71,77,72,84,56,75,67,81,73,74,70,85,84,66,72,67,14,5,7,9,6,4
"9716",5582,216666,168569,70,72,"right","medium","high",29,25,66,54,25,38,30,27,49,54,68,69,59,54,59,28,75,69,76,25,73,73,20,25,33,75,74,71,7,6,7,12,8,1
"9717",5583,216666,168569,70,72,"right","medium","high",29,25,66,54,25,38,30,27,49,54,68,69,59,54,59,28,75,69,76,25,73,73,20,25,33,75,74,71,7,6,7,12,8,1
"9718",5584,216666,168569,70,72,"right","medium","high",29,25,66,54,25,38,30,27,49,54,68,69,59,54,59,28,75,69,76,25,73,73,20,29,33,75,74,71,7,6,7,12,8,1
"9719",5585,216666,168569,70,72,"right","medium","high",34,24,66,54,22,38,30,32,49,54,68,69,59,54,59,28,75,69,76,25,73,73,25,29,38,75,74,71,7,6,7,12,8,1
"9720",10651,194022,150268,76,78,"right","medium","high",79,41,73,74,45,70,66,42,72,72,68,70,67,75,67,67,77,76,68,63,81,78,65,67,43,79,80,78,14,6,7,12,8,1
"9721",10652,194022,150268,76,78,"right","medium","high",77,41,73,74,45,70,66,42,72,72,68,70,67,75,67,67,77,76,68,63,81,78,65,65,43,79,80,78,14,6,7,12,8,1
"9722",11380,201908,265918,69,80,"right","medium","high",45,23,72,73,31,54,33,25,67,66,68,68,54,64,64,33,76,69,79,27,73,70,40,55,42,73,75,69,6,14,7,10,11,1
"9723",11381,201908,265918,69,80,"right","medium","high",45,23,72,73,31,54,33,25,67,66,68,74,54,64,64,33,76,69,79,27,73,70,40,55,42,73,75,69,6,14,7,10,11,1
"9724",11382,201908,265918,69,80,"right","medium","high",45,23,72,73,31,54,33,25,67,66,68,74,54,64,64,33,76,69,79,27,73,70,40,55,42,73,75,69,6,14,7,10,11,1
"9725",11383,201908,265918,69,80,"right","medium","high",45,23,72,73,31,54,33,25,67,66,68,74,54,64,64,33,76,68,78,27,73,70,40,55,42,73,75,69,6,14,7,10,11,1
"9726",11384,201908,265918,69,80,"right","medium","high",45,23,72,73,31,54,33,25,67,66,68,74,54,64,64,33,76,68,77,27,73,71,40,55,42,73,73,71,6,14,7,10,11,1
"9727",13984,52829,27702,71,71,"right","medium","high",68,44,71,73,38,66,67,73,75,72,68,68,62,72,72,76,68,69,76,74,73,72,67,65,65,67,71,69,5,13,7,13,5,1
"9728",235,213568,163222,62,70,"right","medium","high",48,23,65,58,25,46,21,24,56,48,68,69,49,62,53,37,71,55,82,24,65,59,21,31,74,59,61,54,8,11,6,6,7,1
"9729",9178,199661,174093,70,70,"right","medium","high",57,45,55,68,51,63,53,63,65,67,68,65,76,67,84,68,89,84,66,62,85,66,56,60,48,72,74,71,6,13,6,13,7,1
"9730",9179,199661,174093,70,70,"right","medium","high",57,45,55,68,51,63,53,63,65,67,68,65,76,67,84,68,89,84,66,62,85,66,56,60,48,72,74,71,6,13,6,13,7,1
"9731",9180,199661,174093,70,71,"right","medium","high",57,45,55,68,51,63,53,63,65,67,68,65,76,67,84,68,89,84,66,62,85,66,56,60,48,72,74,71,6,13,6,13,7,1
"9732",9191,199661,174093,67,75,"right","medium","high",60,39,57,69,64,56,47,44,66,71,68,72,66,66,67,61,56,76,66,56,65,66,56,72,53,64,62,67,5,12,5,12,6,1
"9733",9192,199661,174093,67,75,"right","medium","high",60,39,57,69,64,56,47,44,66,71,68,72,66,66,67,61,56,76,66,56,65,66,56,72,53,64,62,67,5,12,5,12,6,1
"9734",13942,183855,49543,78,78,"left","medium","high",51,25,78,60,30,59,51,36,58,57,68,73,69,64,54,71,74,70,87,46,70,81,30,28,39,84,84,83,5,3,5,4,4,1
"9735",14358,53409,24509,69,77,"left","medium","high",39,33,79,61,26,28,22,21,49,60,68,71,50,54,72,40,85,77,77,24,76,67,44,51,36,64,66,67,11,14,5,13,6,1
"9736",14359,53409,24509,70,77,"left","medium","high",39,33,79,61,26,28,22,21,49,60,68,71,50,54,72,40,85,77,77,24,76,67,44,51,36,64,69,67,11,14,5,13,6,1
"9737",11486,137186,30902,80,84,"right","low","high",45,32,81,70,43,51,37,52,61,72,68,72,62,76,78,61,81,80,82,31,81,81,78,75,77,82,84,81,15,22,61,22,22,2
"9738",11015,181149,69911,64,68,"right","low","high",58,38,65,62,39,53,56,41,49,61,68,69,63,70,71,59,73,69,70,47,68,59,66,63,64,64,63,59,10,20,49,20,20,2
"9739",11016,181149,69911,66,69,"right","low","high",61,38,65,62,39,53,56,41,49,61,68,69,63,70,71,59,73,69,72,47,71,68,66,63,64,67,65,59,10,20,49,20,20,2
"9740",11017,181149,69911,66,69,"right","low","high",61,38,65,62,39,53,56,41,49,61,68,69,63,70,71,59,73,69,72,47,71,68,66,63,64,67,65,59,10,20,49,20,20,2
"9741",11018,181149,69911,66,69,"right","low","high",61,38,65,62,39,53,56,41,49,61,68,69,63,70,71,59,73,69,72,47,71,68,66,63,64,67,65,59,10,20,49,20,20,2
"9742",6337,5213,24504,73,76,"right","low","high",39,34,78,66,48,40,48,60,44,63,68,68,72,68,77,69,81,69,68,59,62,51,55,70,46,69,78,80,14,22,44,22,22,2
"9743",6338,5213,24504,73,76,"right","low","high",39,34,78,66,48,40,48,46,44,63,68,68,72,68,77,69,81,69,68,59,62,51,55,70,46,69,78,80,14,9,44,14,15,2
"9744",6361,137378,41816,72,72,"left","low","high",64,40,60,78,59,64,54,60,74,74,68,66,66,70,68,74,78,76,76,68,78,72,62,66,62,62,72,74,12,11,12,8,5,1
"9745",6362,137378,41816,73,73,"left","low","high",64,40,60,78,59,64,54,60,74,74,68,66,66,70,68,74,78,76,76,68,78,72,62,66,62,65,75,73,12,11,12,8,5,1
"9746",11013,181149,69911,63,68,"right","low","high",50,38,63,52,39,50,56,41,44,54,68,69,63,65,71,59,73,69,70,45,68,65,45,63,58,60,61,59,12,7,8,15,5,1
"9747",11014,181149,69911,63,68,"right","low","high",54,38,63,57,39,53,56,41,49,59,68,69,63,65,71,59,73,69,70,45,68,65,45,63,58,62,61,59,12,7,8,15,5,1
"9748",10653,194022,150268,76,78,"right","low","high",77,41,72,74,45,70,66,42,72,72,68,69,67,75,67,64,77,76,68,63,81,78,65,65,43,79,80,78,14,6,7,12,8,1
"9749",10654,194022,150268,76,78,"right","low","high",77,41,72,74,45,70,66,42,72,72,68,69,67,75,67,64,77,76,71,63,81,78,65,65,43,79,80,78,14,6,7,12,8,1
"9750",9181,199661,174093,70,71,"right","low","high",57,45,55,68,51,63,53,63,65,67,68,65,76,67,84,68,89,84,66,62,85,66,56,60,48,72,74,71,6,13,6,13,7,1
"9751",19639,121944,30872,82,89,"right","high","high",83,77,53,85,85,85,87,71,81,78,68,75,74,81,80,82,63,78,68,88,69,65,77,86,71,31,24,79,11,8,81,12,7,2
"9752",19638,121944,30872,81,88,"right","high","high",81,76,53,82,85,85,87,78,79,78,68,75,74,80,80,82,63,78,68,88,69,65,77,86,71,31,24,79,11,23,79,23,23,2
"9753",17926,134744,26785,73,76,"right","high","high",66,62,58,78,62,75,70,59,75,73,68,75,76,67,74,68,68,79,76,64,67,76,74,76,59,66,68,28,4,22,75,22,22,2
"9754",17925,134744,26785,70,76,"right","high","high",62,62,58,72,62,72,70,59,71,69,68,75,76,67,74,68,68,79,76,61,67,76,74,76,59,44,68,28,4,22,71,22,22,2
"9755",5456,191173,169217,60,67,"right","high","high",53,48,34,63,52,61,57,45,57,65,68,66,75,69,62,53,58,77,53,55,66,54,66,74,59,50,41,48,2,22,57,22,22,2
"9756",5457,191173,169217,58,67,"right","high","high",53,48,34,63,52,61,57,45,57,65,68,66,75,57,62,53,58,72,53,55,48,54,56,74,59,37,34,48,2,22,57,22,22,2
"9757",5458,191173,169217,58,67,"right","high","high",53,48,34,63,52,61,57,45,57,65,68,66,75,57,62,53,58,72,53,55,48,54,56,74,59,37,34,48,2,22,57,22,22,2
"9758",18713,179918,147960,61,69,"right","high","high",54,48,59,58,33,57,43,52,51,56,68,68,65,66,67,56,68,72,71,28,57,50,46,47,49,65,62,60,6,20,51,20,20,2
"9759",18714,179918,147960,61,69,"right","high","high",54,48,59,58,33,57,43,52,51,56,68,68,65,66,67,56,68,72,71,28,57,50,46,47,49,65,62,60,6,20,51,20,20,2
"9760",18715,179918,147960,60,69,"right","high","high",54,48,59,58,33,57,43,52,51,56,68,68,65,66,67,56,68,72,71,28,57,50,46,47,49,65,62,60,6,20,51,20,20,2
"9761",18716,179918,147960,60,69,"right","high","high",54,48,59,58,33,57,43,52,51,56,68,68,65,66,67,56,68,72,71,28,57,50,46,47,49,65,62,60,6,20,51,20,20,2
"9762",9704,155827,41564,70,70,"right","high","high",53,67,75,58,70,65,73,60,40,69,68,64,65,68,63,80,78,60,73,67,71,40,72,47,75,50,37,39,16,16,14,14,7,4
"9763",21725,170494,68114,61,61,"right","high","high",47,61,62,57,46,46,31,35,42,51,68,62,44,56,63,71,63,78,84,58,92,21,68,61,58,21,45,42,15,7,14,8,11,4
"9764",21726,170494,68114,61,61,"right","high","high",47,61,62,57,46,46,31,35,42,51,68,62,44,56,63,71,63,78,84,58,92,21,68,61,58,21,45,42,15,7,14,8,11,4
"9765",21727,170494,68114,61,61,"right","high","high",47,61,62,57,46,46,31,35,42,51,68,62,44,56,63,71,63,78,84,58,92,21,68,61,58,21,45,42,15,7,14,8,11,4
"9766",18712,179918,147960,62,69,"right","high","high",54,48,59,58,33,57,43,52,51,56,68,68,65,66,67,56,68,72,71,28,57,55,51,47,50,65,62,60,11,12,11,12,13,1
"9767",12510,191251,27022,67,73,"right","high","high",64,59,57,70,60,60,62,64,68,68,68,71,64,67,76,74,57,86,74,68,78,65,58,65,62,44,56,58,13,13,10,12,7,4
"9768",12511,191251,27022,67,73,"right","high","high",67,59,57,69,63,61,62,64,67,68,68,69,58,66,76,74,57,85,74,67,77,63,57,63,62,44,53,56,13,13,10,12,7,4
"9769",17902,134744,26785,78,78,"right","high","high",70,63,75,85,63,72,67,64,76,77,68,75,64,79,62,73,60,91,77,61,69,77,64,63,76,72,78,73,8,12,9,6,16,1
"9770",17903,134744,26785,78,78,"right","high","high",70,63,75,85,63,72,67,64,76,77,68,75,64,79,62,73,60,91,77,61,69,77,64,63,76,72,78,73,8,12,9,6,16,1
"9771",9772,201403,213489,71,77,"right","high","high",50,69,73,53,66,73,65,53,58,75,68,74,73,73,67,71,70,66,71,62,63,36,75,59,63,25,38,24,6,15,6,8,13,4
"9772",9773,201403,213489,71,77,"right","high","high",50,69,73,53,66,73,65,53,58,75,68,74,73,73,67,71,70,66,71,62,63,36,75,59,63,25,38,24,6,15,6,8,13,4
"9773",18281,198076,192770,78,80,"left","high","high",63,50,74,71,31,56,47,38,66,66,68,73,66,74,68,74,72,75,90,65,85,78,52,52,50,77,78,76,11,7,6,7,14,1
"9774",18282,198076,192770,77,78,"left","high","high",63,50,74,71,31,56,47,38,66,66,68,73,66,74,68,74,72,75,90,65,85,76,52,52,50,77,78,76,11,7,6,7,14,1
"9775",18283,198076,192770,78,80,"left","high","high",66,50,74,71,31,58,47,38,66,68,68,73,66,75,68,74,72,75,90,65,85,77,52,52,50,78,78,76,11,7,6,7,14,1
"9776",18284,198076,192770,79,83,"left","high","high",66,50,74,71,31,58,47,38,66,68,68,76,66,76,68,74,72,75,90,65,85,79,52,52,50,79,79,79,11,7,6,7,14,1
"9777",12452,42521,42873,75,82,"left","medium","medium",74,74,52,81,68,74,76,75,76,76,69,71,62,72,70,79,59,70,68,81,54,74,73,81,74,25,32,26,8,25,76,25,25,2
"9778",12888,159579,74744,69,74,"right","medium","medium",59,55,44,76,52,63,67,67,71,71,69,72,73,74,59,60,74,73,67,53,72,66,69,59,71,64,62,56,13,20,71,20,20,2
"9779",12889,159579,74744,69,74,"right","medium","medium",59,55,44,76,52,63,67,67,71,71,69,72,73,74,59,60,74,73,67,53,72,66,69,59,71,64,62,56,13,20,71,20,20,2
"9780",959,177974,24385,74,78,"right","medium","medium",60,70,78,78,59,66,65,62,70,74,69,70,66,75,75,70,72,78,73,62,81,73,82,77,70,63,65,60,12,20,70,20,20,2
"9781",17627,163824,24948,68,74,"right","medium","medium",34,38,63,63,40,54,34,22,65,66,69,69,65,62,71,32,76,71,74,22,58,65,71,70,67,70,74,69,7,21,65,21,21,2
"9782",20433,15402,32596,72,78,"right","medium","medium",63,64,81,76,41,62,44,54,64,65,69,73,62,64,79,78,77,74,81,55,76,71,70,68,67,74,80,65,7,20,64,20,20,2
"9783",20434,15402,32596,68,78,"right","medium","medium",63,64,81,76,41,62,44,54,64,65,69,73,62,64,79,78,77,74,81,55,76,71,70,68,67,74,80,65,7,20,64,20,20,2
"9784",21643,158879,23997,69,77,"right","medium","medium",57,58,66,74,63,65,61,64,64,70,69,66,54,65,58,72,48,67,67,62,55,62,65,67,51,56,63,53,12,20,64,20,20,2
"9785",15213,183450,102612,65,73,"right","medium","medium",59,52,45,73,57,60,59,53,62,62,69,65,71,67,65,84,70,72,74,47,71,75,71,83,53,56,56,67,4,21,62,21,21,2
"9786",11641,163402,39643,73,82,"right","medium","medium",53,38,70,64,25,47,31,40,60,63,69,71,60,70,78,58,74,80,76,37,78,65,68,64,62,74,76,75,7,21,60,21,21,2
"9787",20435,15402,32596,66,77,"right","medium","medium",58,57,81,76,41,60,44,67,60,65,69,73,62,62,79,78,77,74,81,46,76,71,70,68,67,73,80,65,7,7,60,11,11,2
"9788",10768,169422,41462,71,75,"left","medium","medium",39,42,74,58,43,55,24,52,59,66,69,73,71,74,68,45,81,76,74,46,73,66,72,65,67,74,68,71,13,22,59,22,22,2
"9789",6566,149269,39314,72,83,"right","medium","medium",54,32,78,64,43,63,66,52,58,68,69,64,65,66,70,67,70,72,68,38,57,64,62,68,69,67,74,71,8,24,58,24,24,2
"9790",6567,149269,39314,72,85,"right","medium","medium",54,32,78,64,43,63,66,69,58,68,69,64,65,66,70,67,70,72,68,38,57,64,62,68,69,67,74,71,8,14,58,13,11,2
